desshift,id,desvalue,address,hair_color,license_number,desfontcolor,srcregionfontcolor,srcfontsize,desname,srcfontstyle,srcregionfontsize,srcregionbbox,desregionbbox,name,srcvalue,desregionfontcolor,srcfontcolor,srcbbox,desfontsize,desregionvalue,fraudpattern,desbbox,ethnicity,eye_color,desfontstyle,id_stripped,desregionfontsize,is_donor,srcregionfontstyle,is_fraud,weight,expire_date,birthday,desregionfontstyle,height,issue_date,class,srcregionvalue,gender,srcname,srcshift,is_veteran
,generated.photos_v3_0048203,,"1099 Chandler Boulevard, Chandler, AZ 85224",BRO,D42851214,,,,,,,,,Hyejin Bhattacharya,,,,,,,,,asian,BRO,,generated.photos_v3_0048203,,False,,False,171 lb,2028-02-10,1995-12-27,,5'-10'',2023-02-10,C,,F,,,False
,generated.photos_v3_0081003,,"49 San Francisco Street, Flagstaff, AZ 86001",BRO,D87268591,,,,,,,,,Julio Sanchez,,,,,,,,,latino,BRO,,generated.photos_v3_0081003,,False,,False,157 lb,2029-03-11,1998-12-11,,5'-02'',2024-03-11,D,,M,,,True
,generated.photos_v3_0063093_0011471_0299755,,"53 Val Vista Drive, Gilbert, AZ 85233",BLK,D15864903,,,,,,,,,Jalen Hill,,,,,,,,,black,BRO,,generated.photos_v3_0063093_0011471_0299755,,False,,False,180 lb,2028-02-25,1988-05-30,,7'-11'',2023-02-25,A,,M,,,True
,generated.photos_v3_0079960,,"51 Leroux Street, Flagstaff, AZ 86001",BRO,D84421780,,,,,,,,,Jason Carter,,,,,,,,,white,BRO,,generated.photos_v3_0079960,,False,,False,216 lb,2026-09-09,1995-03-18,,7'-03'',2021-09-09,D,,M,,,True
,generated.photos_v3_0104784,,"23 Indian School Road, Goodyear, AZ 85338",BRO,D77350822,,,,,,,,,Jin Bai,,,,,,,,,asian,BRO,,generated.photos_v3_0104784,,False,,False,227 lb,2029-02-05,2002-09-26,,6'-10'',2024-02-05,D,,M,,,False
,generated.photos_v3_0052703,,"1659 4th Avenue, Yuma, AZ 85364",BRO,D76098404,,,,,,,,,Adriana Morales,,,,,,,,,latino,BRO,,generated.photos_v3_0052703,,False,,False,196 lb,2027-09-29,1994-04-11,,5'-05'',2022-09-29,D,,F,,,False
,generated.photos_v3_0108425,,"57 Riverview Drive, Bullhead City, AZ 86442",BRO,D43999893,,,,,,,,,Ryu Zheng,,,,,,,,,asian,BRO,,generated.photos_v3_0108425,,False,,False,122 lb,2028-03-12,2005-12-26,,6'-10'',2023-03-12,C,,M,,,False
,generated.photos_v3_0076851,,"2017 Beeline Highway, Payson, AZ 85541",BRO,D95086726,,,,,,,,,Jin Ae Singh,,,,,,,,,asian,BRO,,generated.photos_v3_0076851,,False,,False,198 lb,2025-05-13,2003-07-30,,7'-07'',2020-05-13,C,,F,,,False
,generated.photos_v3_0028078,,"3609 Hassayampa Village Lane, Prescott, AZ 86301",BRO,D29664871,,,,,,,,,Sofia Robinson,,,,,,,,,white,BRO,,generated.photos_v3_0028078,,False,,False,138 lb,2027-09-15,1991-10-11,,5'-04'',2022-09-15,D,,F,,,False
,generated.photos_v3_0108166_0995943_0184360,,"261 Ray Road, Gilbert, AZ 85233",BLK,D21046955,,,,,,,,,Khalil Taylor,,,,,,,,,black,BRO,,generated.photos_v3_0108166_0995943_0184360,,False,,False,117 lb,2025-12-15,1995-03-04,,5'-09'',2020-12-15,D,,M,,,False
,generated.photos_v3_0095516,,"1155 Val Vista Boulevard, Casa Grande, AZ 85122",BRO,D38470176,,,,,,,,,Kenneth White,,,,,,,,,white,BRO,,generated.photos_v3_0095516,,False,,False,118 lb,2026-08-09,1990-07-07,,5'-05'',2021-08-09,A,,M,,,True
,generated.photos_v3_0072616,,"434 McQueen Road, Chandler, AZ 85224",BRO,D26300944,,,,,,,,,Andrew Nelson,,,,,,,,,white,BRO,,generated.photos_v3_0072616,,False,,False,196 lb,2028-04-23,1985-08-05,,5'-11'',2023-04-23,D,,M,,,False
,generated.photos_v3_0079031,,"3498 Carleton Street, Prescott, AZ 86301",BRO,D00754414,,,,,,,,,Joseph Davis,,,,,,,,,white,BRO,,generated.photos_v3_0079031,,False,,False,231 lb,2027-03-22,1978-10-10,,6'-11'',2022-03-22,B,,M,,,False
,generated.photos_v3_0061118,,"9836 Camelback Road, Scottsdale, AZ 85250",BRO,D14042055,,,,,,,,,Luna Ortega,,,,,,,,,latino,BRO,,generated.photos_v3_0061118,,False,,False,177 lb,2026-01-23,1993-02-12,,5'-07'',2021-01-23,A,,F,,,False
,generated.photos_v3_0033676,,"4395 Old West Highway, Florence, AZ 85132",BRO,D85290703,,,,,,,,,Alexa Gutierrez,,,,,,,,,latino,BRO,,generated.photos_v3_0033676,,False,,False,110 lb,2025-09-09,1992-04-11,,5'-11'',2020-09-09,D,,F,,,False
,generated.photos_v3_0088336_0553942_0901531,,"3 S. Kiowa Boulevard, Lake Havasu City, AZ 86403",BLK,D35310258,,,,,,,,,Donte Edwards,,,,,,,,,black,BRO,,generated.photos_v3_0088336_0553942_0901531,,True,,False,196 lb,2027-10-10,1995-09-26,,7'-03'',2022-10-10,A,,M,,,True
,generated.photos_v3_0088751,,"2143 Arizona Avenue, Chandler, AZ 85224",BRO,D41285837,,,,,,,,,Anjali Ong,,,,,,,,,asian,BRO,,generated.photos_v3_0088751,,False,,False,125 lb,2027-08-26,1995-02-27,,5'-01'',2022-08-26,A,,F,,,False
,generated.photos_v3_0091200,,"945 12th Street, Florence, AZ 85132",BRO,D78799168,,,,,,,,,Melissa Rojas,,,,,,,,,latino,BRO,,generated.photos_v3_0091200,,False,,False,123 lb,2029-12-25,1996-12-02,,6'-05'',2024-12-25,D,,F,,,False
,generated.photos_v3_0062565,,"6522 Pinal Avenue, Casa Grande, AZ 85122",BLN,D03265796,,,,,,,,,Amelia White,,,,,,,,,white,GRA,,generated.photos_v3_0062565,,False,,False,192 lb,2029-06-02,1993-03-14,,6'-04'',2024-06-02,B,,F,,,False
,generated.photos_v3_0041380,,"563 Houghton Road, Sahuarita, AZ 85629",BLN,D18804758,,,,,,,,,Camille Roberts,,,,,,,,,white,BLU,,generated.photos_v3_0041380,,True,,False,151 lb,2028-12-09,1996-09-28,,7'-01'',2023-12-09,D,,F,,,False
,generated.photos_v3_0084037,,"912 1st Avenue, Oro Valley, AZ 85737",BRO,D86663486,,,,,,,,,Alexander Smith,,,,,,,,,white,BRO,,generated.photos_v3_0084037,,False,,False,214 lb,2026-06-18,1997-11-25,,6'-08'',2021-06-18,A,,M,,,False
,generated.photos_v3_0108166_0459351_0549077,,"3524 Main Street, Apache Junction, AZ 85120",BRO,D81523993,,,,,,,,,Tequila Wells,,,,,,,,,black,BRO,,generated.photos_v3_0108166_0459351_0549077,,False,,False,198 lb,2026-12-02,1991-11-24,,5'-10'',2021-12-02,A,,F,,,False
,generated.photos_v3_0096427,,"272 Park Avenue, Tucson, AZ 85701",BRO,D28676860,,,,,,,,,Nandini Yoshida,,,,,,,,,asian,BRO,,generated.photos_v3_0096427,,False,,False,113 lb,2025-10-10,1994-01-26,,6'-10'',2020-10-10,C,,F,,,False
,generated.photos_v3_0086152,,"1257 Hunt Highway, Florence, AZ 85132",BLN,D24696139,,,,,,,,,Ella Young,,,,,,,,,white,BRO,,generated.photos_v3_0086152,,False,,False,175 lb,2028-07-11,1965-06-21,,5'-04'',2023-07-11,D,,F,,,False
,generated.photos_v3_0103616,,"45 Peoria Avenue, El Mirage, AZ 85335",BLK,D61456544,,,,,,,,,Shamika Evans,,,,,,,,,black,BRO,,generated.photos_v3_0103616,,False,,False,198 lb,2028-04-22,1998-08-23,,5'-00'',2023-04-22,C,,F,,,False
,generated.photos_v3_0069833_0379607_0755622,,"897 Silver Creek Road, Bullhead City, AZ 86442",BRO,D29035204,,,,,,,,,Tariq Jenkins,,,,,,,,,black,BRO,,generated.photos_v3_0069833_0379607_0755622,,False,,False,155 lb,2029-03-19,2000-02-15,,5'-07'',2024-03-19,A,,M,,,False
,generated.photos_v3_0075573_0131493_0856748,,"6197 Bell Road, Peoria, AZ 85345",BLK,D94171131,,,,,,,,,Donte Jenkins,,,,,,,,,black,BRO,,generated.photos_v3_0075573_0131493_0856748,,False,,False,247 lb,2025-06-11,2001-07-19,,6'-00'',2020-06-11,A,,M,,,False
,generated.photos_v3_0014140,,"38 Hardy Drive, Tempe, AZ 85281",BRO,D36793453,,,,,,,,,Fumiko Singh,,,,,,,,,asian,BRO,,generated.photos_v3_0014140,,True,,False,150 lb,2025-06-22,1991-01-04,,5'-10'',2020-06-22,A,,F,,,False
,generated.photos_v3_0085881,,"9540 Riverview Drive, Bullhead City, AZ 86442",BRO,D05728735,,,,,,,,,Lucia Guerrero,,,,,,,,,latino,BRO,,generated.photos_v3_0085881,,False,,False,113 lb,2026-05-31,1993-07-04,,7'-01'',2021-05-31,A,,F,,,False
,generated.photos_v3_0015504,,"68 Mulberry Avenue, Lake Havasu City, AZ 86403",BRO,D83566630,,,,,,,,,Hannah Miller,,,,,,,,,white,BLU,,generated.photos_v3_0015504,,False,,False,166 lb,2026-05-04,1986-07-13,,5'-02'',2021-05-04,D,,F,,,False
,generated.photos_v3_0101203,,"757 Landon Drive, Bullhead City, AZ 86442",BRO,D02653788,,,,,,,,,Daniela Padilla,,,,,,,,,latino,BRO,,generated.photos_v3_0101203,,False,,False,116 lb,2025-04-21,1983-10-27,,5'-06'',2020-04-21,D,,F,,,False
,generated.photos_v3_0059996_0728435_0083146,,"2346 Queen Creek Road, Gilbert, AZ 85233",BLK,D72903256,,,,,,,,,Tiara Reed,,,,,,,,,black,BRO,,generated.photos_v3_0059996_0728435_0083146,,False,,False,130 lb,2027-08-11,1994-01-14,,6'-10'',2022-08-11,D,,F,,,False
,generated.photos_v3_0081370,,"800 4th Avenue, Yuma, AZ 85364",BLK,D36992586,,,,,,,,,Sarika Choi,,,,,,,,,asian,BRO,,generated.photos_v3_0081370,,False,,False,170 lb,2028-09-24,1995-01-17,,5'-08'',2023-09-24,A,,F,,,False
,generated.photos_v3_0107673,,"84 Pinal Avenue, Eloy, AZ 85131",BRO,D45130931,,,,,,,,,Kiana Ward,,,,,,,,,black,BRO,,generated.photos_v3_0107673,,False,,False,117 lb,2027-11-22,2001-05-03,,5'-05'',2022-11-22,D,,F,,,False
,generated.photos_v3_0081416,,"71 Val Vista Drive, Apache Junction, AZ 85120",BRO,D96142045,,,,,,,,,Douglas Roberts,,,,,,,,,white,BRO,,generated.photos_v3_0081416,,False,,False,234 lb,2029-02-09,1995-07-11,,5'-05'',2024-02-09,C,,M,,,False
,generated.photos_v3_0086345,,"901 Pulaski Street, Bisbee, AZ 85603",BLK,D95704531,,,,,,,,,Liwei Matsuda,,,,,,,,,asian,BRO,,generated.photos_v3_0086345,,False,,False,209 lb,2029-01-13,2001-09-13,,5'-08'',2024-01-13,B,,M,,,False
,generated.photos_v3_0030752,,"36 Hayden Road, Scottsdale, AZ 85250",BRO,D68244025,,,,,,,,,Brooklyn Cox,,,,,,,,,white,BRO,,generated.photos_v3_0030752,,False,,False,141 lb,2027-07-11,1985-08-05,,6'-08'',2022-07-11,D,,F,,,False
,generated.photos_v3_0083765,,"522 Highway 92, Sierra Vista, AZ 85635",BRO,D58844129,,,,,,,,,Lily Harris,,,,,,,,,white,GRA,,generated.photos_v3_0083765,,False,,False,135 lb,2026-08-06,1984-10-08,,6'-05'',2021-08-06,D,,F,,,False
,generated.photos_v3_0044206,,"5162 McCulloch Boulevard, Lake Havasu City, AZ 86403",BRO,D73588599,,,,,,,,,Jason Garcia,,,,,,,,,white,BRO,,generated.photos_v3_0044206,,False,,False,105 lb,2029-08-30,1983-01-21,,5'-08'',2024-08-30,C,,M,,,False
,generated.photos_v3_0090043,,"6786 Silver Creek Road, Bullhead City, AZ 86442",BLK,D60167741,,,,,,,,,Luis Mendoza,,,,,,,,,latino,BRO,,generated.photos_v3_0090043,,True,,False,211 lb,2026-12-16,1991-08-11,,7'-01'',2021-12-16,D,,M,,,False
,generated.photos_v3_0078272,,"53 Houghton Road, Sahuarita, AZ 85629",BRO,D03253683,,,,,,,,,Julia Alvarez,,,,,,,,,latino,BRO,,generated.photos_v3_0078272,,False,,False,132 lb,2026-07-15,1999-06-28,,6'-01'',2021-07-15,C,,F,,,False
,generated.photos_v3_0059996_0728435_0424495,,"6 12th Street, Florence, AZ 85132",BRO,D51181933,,,,,,,,,Tyra Bell,,,,,,,,,black,BRO,,generated.photos_v3_0059996_0728435_0424495,,False,,False,124 lb,2026-03-21,1993-02-25,,7'-09'',2021-03-21,C,,F,,,False
,generated.photos_v3_0106948,,"3848 Oakmont Drive, Sierra Vista, AZ 85635",BLK,D33639468,,,,,,,,,Miyu Wu,,,,,,,,,asian,BRO,,generated.photos_v3_0106948,,True,,False,186 lb,2026-11-07,1999-01-13,,7'-10'',2021-11-07,C,,F,,,True
,generated.photos_v3_0110079,,"97 Greenway Road, El Mirage, AZ 85335",BRO,D44832149,,,,,,,,,Evelyn Hall,,,,,,,,,white,BRO,,generated.photos_v3_0110079,,False,,False,197 lb,2029-02-13,1993-08-11,,5'-05'',2024-02-13,C,,F,,,False
,generated.photos_v3_0105312,,"1038 Grand Avenue, Glendale, AZ 85301",BRO,D66911547,,,,,,,,,Yusuke Tran,,,,,,,,,asian,BRO,,generated.photos_v3_0105312,,False,,False,143 lb,2029-04-14,2000-05-29,,5'-09'',2024-04-14,A,,M,,,False
,generated.photos_v3_0039414,,"394 Glendale Avenue, Glendale, AZ 85301",BLK,D05760759,,,,,,,,,Emilio Munoz,,,,,,,,,latino,BRO,,generated.photos_v3_0039414,,True,,False,110 lb,2026-12-31,1995-05-26,,5'-05'',2021-12-31,B,,M,,,False
,generated.photos_v3_0079389_0652990_0803656,,"425 Hardy Road, Oro Valley, AZ 85737",BLK,D83900301,,,,,,,,,Shaniqua Gordon,,,,,,,,,black,BRO,,generated.photos_v3_0079389_0652990_0803656,,False,,False,178 lb,2025-03-12,1992-11-26,,7'-09'',2020-03-12,A,,F,,,False
,generated.photos_v3_0032799_0851917_0419680,,"968 Snyder Road, Oro Valley, AZ 85737",BLK,D33062978,,,,,,,,,Shanice Gordon,,,,,,,,,black,BRO,,generated.photos_v3_0032799_0851917_0419680,,True,,False,142 lb,2028-06-10,1996-10-29,,6'-01'',2023-06-10,A,,F,,,False
,generated.photos_v3_0078689,,"53 Church Avenue, Tucson, AZ 85701",BRO,D74924378,,,,,,,,,Ella Mitchell,,,,,,,,,white,BRO,,generated.photos_v3_0078689,,True,,False,190 lb,2026-05-15,1991-08-05,,6'-04'',2021-05-15,A,,F,,,False
,generated.photos_v3_0031510,,"1820 Nogales Highway, Sahuarita, AZ 85629",BRO,D65079024,,,,,,,,,Amelia Santos,,,,,,,,,latino,BRO,,generated.photos_v3_0031510,,False,,False,100 lb,2027-06-10,1996-02-28,,5'-04'',2022-06-10,D,,F,,,False
,generated.photos_v3_0047698_0440445_0186487,,"89 Newell Lane, Nogales, AZ 85621",BRO,D11355072,,,,,,,,,Demetrius Lewis,,,,,,,,,black,BRO,,generated.photos_v3_0047698_0440445_0186487,,False,,False,155 lb,2028-07-05,1996-10-09,,5'-03'',2023-07-05,A,,M,,,False
,generated.photos_v3_0098796,,"242 Florence Boulevard, Casa Grande, AZ 85122",BLK,D17883125,,,,,,,,,Tyrin Carter,,,,,,,,,black,BRO,,generated.photos_v3_0098796,,False,,False,248 lb,2027-09-27,2000-09-30,,5'-04'',2022-09-27,C,,M,,,False
,generated.photos_v3_0094810,,"88 Peoria Avenue, Peoria, AZ 85345",BRO,D95109638,,,,,,,,,Lucy Carter,,,,,,,,,white,BRO,,generated.photos_v3_0094810,,False,,False,159 lb,2026-07-04,1995-04-04,,5'-06'',2021-07-04,B,,F,,,True
,generated.photos_v3_0044172,,"5139 University Drive, Mesa, AZ 85201",BLK,D64322427,,,,,,,,,Liliana Herrera,,,,,,,,,latino,BRO,,generated.photos_v3_0044172,,False,,False,143 lb,2025-11-13,1992-08-11,,6'-00'',2020-11-13,C,,F,,,False
,generated.photos_v3_0102669,,"3273 Arizola Road, Casa Grande, AZ 85122",BRO,D74769540,,,,,,,,,Hyejin Yoshida,,,,,,,,,asian,BRO,,generated.photos_v3_0102669,,False,,False,148 lb,2029-07-27,1995-10-27,,6'-04'',2024-07-27,A,,F,,,False
,generated.photos_v3_0015467,,"809 Stone Avenue, Tucson, AZ 85701",BRO,D29721273,,,,,,,,,Peng Rahman,,,,,,,,,asian,BRO,,generated.photos_v3_0015467,,False,,False,187 lb,2025-06-27,1994-12-31,,5'-04'',2020-06-27,D,,M,,,False
,generated.photos_v3_0059837_0620470_0789019,,"2437 Deer Run Drive, Sierra Vista, AZ 85635",BRO,D11097786,,,,,,,,,Tequila Edwards,,,,,,,,,black,BRO,,generated.photos_v3_0059837_0620470_0789019,,False,,False,152 lb,2025-12-27,1983-04-05,,6'-00'',2020-12-27,B,,F,,,False
,generated.photos_v3_0023328,,"184 Camelback Road, Scottsdale, AZ 85250",BRO,D55764580,,,,,,,,,Lina Wu,,,,,,,,,asian,BRO,,generated.photos_v3_0023328,,False,,False,196 lb,2029-03-13,1993-04-18,,5'-04'',2024-03-13,D,,F,,,False
,generated.photos_v3_0060205,,"825 Arizona Street, Bisbee, AZ 85603",BRO,D67866458,,,,,,,,,Ava Bosh,,,,,,,,,white,BRO,,generated.photos_v3_0060205,,False,,False,193 lb,2028-01-29,1996-05-24,,5'-07'',2023-01-29,C,,F,,,False
,generated.photos_v3_0046598,,"95 Coronado Drive, Sierra Vista, AZ 85635",BRO,D56943116,,,,,,,,,Katherine Carter,,,,,,,,,white,GRE,,generated.photos_v3_0046598,,False,,False,101 lb,2026-06-07,1991-04-09,,5'-00'',2021-06-07,A,,F,,,False
,generated.photos_v3_0078476,,"5092 Avenida Cochise, Sierra Vista, AZ 85635",BLK,D26890385,,,,,,,,,Jorge Martinez,,,,,,,,,latino,BRO,,generated.photos_v3_0078476,,False,,False,127 lb,2027-08-14,1998-02-01,,5'-10'',2022-08-14,C,,M,,,False
,generated.photos_v3_0022963,,"33 Bradford Road, Payson, AZ 85541",BRO,D79068773,,,,,,,,,Audrey Howard,,,,,,,,,white,BRO,,generated.photos_v3_0022963,,False,,False,192 lb,2028-05-17,1994-05-18,,6'-08'',2023-05-17,C,,F,,,False
,generated.photos_v3_0108973,,"75 Queen Creek Road, Gilbert, AZ 85233",BRO,D12185660,,,,,,,,,Genesis Nunez,,,,,,,,,latino,BRO,,generated.photos_v3_0108973,,False,,False,152 lb,2029-06-29,1999-04-02,,5'-09'',2024-06-29,D,,F,,,False
,generated.photos_v3_0081825,,"96 County 13th Street, Somerton, AZ 85350",BLK,D24628571,,,,,,,,,Demarcus Barnes,,,,,,,,,black,BRO,,generated.photos_v3_0081825,,False,,False,172 lb,2025-02-23,1996-11-05,,5'-04'',2020-02-23,A,,M,,,False
,generated.photos_v3_0104191,,"6832 Main Street, Florence, AZ 85132",BRO,D72538480,,,,,,,,,Chloe Jones,,,,,,,,,white,GRE,,generated.photos_v3_0104191,,True,,False,106 lb,2029-04-12,1991-02-07,,7'-07'',2024-04-12,D,,F,,,False
,generated.photos_v3_0094555,,"99 Lindsay Road, Mesa, AZ 85201",BRO,D98783959,,,,,,,,,Gary Doe,,,,,,,,,white,BRO,,generated.photos_v3_0094555,,False,,False,121 lb,2028-10-24,1997-09-13,,7'-06'',2023-10-24,B,,M,,,True
,generated.photos_v3_0049052,,"145 Queen Creek Road, Gilbert, AZ 85233",BLK,D34827356,,,,,,,,,Carlos Lopez,,,,,,,,,latino,BRO,,generated.photos_v3_0049052,,False,,False,228 lb,2029-09-30,1993-12-27,,7'-08'',2024-09-30,D,,M,,,False
,generated.photos_v3_0102279,,"65 Carmen Avenue, Sierra Vista, AZ 85635",BRO,D01677076,,,,,,,,,Eleanor Williams,,,,,,,,,white,BRO,,generated.photos_v3_0102279,,False,,False,103 lb,2025-05-22,1995-04-14,,6'-10'',2020-05-22,D,,F,,,False
,generated.photos_v3_0105933,,"2488 S. Capri Lane, Lake Havasu City, AZ 86403",BRO,D87114550,,,,,,,,,Miyu Hoang,,,,,,,,,asian,BRO,,generated.photos_v3_0105933,,True,,False,179 lb,2027-03-29,1993-10-07,,5'-00'',2022-03-29,C,,F,,,False
,generated.photos_v3_0107842,,"907 Desert Shadow Drive, Sahuarita, AZ 85629",BRO,D65662089,,,,,,,,,Sarika Raj,,,,,,,,,asian,BRO,,generated.photos_v3_0107842,,False,,False,136 lb,2028-10-25,1997-10-02,,6'-09'',2023-10-25,C,,F,,,True
,generated.photos_v3_0025413,,"48 Industrial Park Avenue, Nogales, AZ 85621",BLK,D51837276,,,,,,,,,Kenji Ong,,,,,,,,,asian,BRO,,generated.photos_v3_0025413,,False,,False,165 lb,2025-01-17,2000-04-09,,5'-00'',2020-01-17,B,,M,,,False
,generated.photos_v3_0030778,,"105 Cotton Lane, Goodyear, AZ 85395",BRO,D93032006,,,,,,,,,Fumiko Lin,,,,,,,,,asian,BRO,,generated.photos_v3_0030778,,False,,False,136 lb,2025-08-12,2006-07-26,,6'-08'',2020-08-12,C,,F,,,False
,generated.photos_v3_0035199,,"7535 N. Mariposa Road, Nogales, AZ 85621",BRO,D89931415,,,,,,,,,Ava Mendoza,,,,,,,,,latino,BRO,,generated.photos_v3_0035199,,False,,False,130 lb,2028-10-05,2002-05-04,,5'-03'',2023-10-05,D,,F,,,False
,generated.photos_v3_0100245_0367319_0513913,,"337 La Entrada Drive, Bullhead City, AZ 86442",BLK,D82182841,,,,,,,,,Montrell Fowler,,,,,,,,,black,BRO,,generated.photos_v3_0100245_0367319_0513913,,False,,False,188 lb,2028-09-07,1990-03-03,,5'-05'',2023-09-07,B,,M,,,True
,generated.photos_v3_0053221,,"4546 Western Avenue, Nogales, AZ 85621",BLK,D74713543,,,,,,,,,Esteban Guerrero,,,,,,,,,latino,BRO,,generated.photos_v3_0053221,,False,,False,174 lb,2025-02-24,1987-06-07,,6'-03'',2020-02-24,C,,M,,,True
,generated.photos_v3_0010442,,"2144 Riverview Drive, Bullhead City, AZ 86442",BRO,D43877997,,,,,,,,,Miguel Guerrero,,,,,,,,,latino,BRO,,generated.photos_v3_0010442,,False,,False,164 lb,2028-04-23,2001-02-28,,5'-00'',2023-04-23,B,,M,,,False
,generated.photos_v3_0002720,,"24 Acoma Boulevard, Lake Havasu City, AZ 86403",BRO,D82488478,,,,,,,,,Mariam Adams,,,,,,,,,white,GRA,,generated.photos_v3_0002720,,False,,False,113 lb,2026-04-03,1988-11-10,,5'-01'',2021-04-03,A,,F,,,False
,generated.photos_v3_0059996_0728435_0384645,,"81 Grand Avenue, Glendale, AZ 85301",BLK,D22631014,,,,,,,,,Monique Walker,,,,,,,,,black,BRO,,generated.photos_v3_0059996_0728435_0384645,,False,,False,183 lb,2028-06-13,1994-03-04,,5'-04'',2023-06-13,D,,F,,,False
,generated.photos_v3_0064466,,"11 Baseline Road, Gilbert, AZ 85233",BRO,D46301494,,,,,,,,,Jaime Aguilar,,,,,,,,,latino,BRO,,generated.photos_v3_0064466,,False,,False,204 lb,2025-10-27,1995-01-07,,5'-11'',2020-10-27,D,,M,,,False
,generated.photos_v3_0029214,,"7014 Oakmont Drive, Sierra Vista, AZ 85635",BRO,D80216443,,,,,,,,,Samuel Anderson,,,,,,,,,white,GRA,,generated.photos_v3_0029214,,False,,False,219 lb,2027-09-25,2000-11-24,,6'-07'',2022-09-25,A,,M,,,False
,generated.photos_v3_0077181,,"14 Milton Road, Flagstaff, AZ 86001",BRO,D81143276,,,,,,,,,Jose Martin,,,,,,,,,white,GRA,,generated.photos_v3_0077181,,False,,False,198 lb,2027-01-11,1999-09-07,,6'-06'',2022-01-11,D,,M,,,False
,generated.photos_v3_0042884,,"21 Snyder Road, Oro Valley, AZ 85737",BRO,D37457391,,,,,,,,,Anthony Scott,,,,,,,,,white,BRO,,generated.photos_v3_0042884,,False,,False,218 lb,2028-09-09,1979-03-24,,5'-03'',2023-09-09,D,,M,,,False
,generated.photos_v3_0047718,,"4944 A Avenue, Douglas, AZ 85607",BRO,D89767923,,,,,,,,,Ronald Jackson,,,,,,,,,white,BRO,,generated.photos_v3_0047718,,False,,False,207 lb,2028-04-30,1993-10-26,,5'-08'',2023-04-30,B,,M,,,False
,generated.photos_v3_0058823,,"887 Bullard Avenue, Surprise, AZ 85374",BRO,D29714860,,,,,,,,,Kayla Espinoza,,,,,,,,,latino,BRO,,generated.photos_v3_0058823,,False,,False,151 lb,2026-03-17,1997-04-23,,7'-03'',2021-03-17,B,,F,,,False
,generated.photos_v3_0072774,,"89 San Francisco Street, Flagstaff, AZ 86001",BRO,D74772521,,,,,,,,,Emily Castro,,,,,,,,,latino,BRO,,generated.photos_v3_0072774,,False,,False,184 lb,2028-08-08,1999-03-21,,5'-03'',2023-08-08,B,,F,,,True
,generated.photos_v3_0014397,,"609 Indian School Road, Buckeye, AZ 85326",BRO,D11562858,,,,,,,,,Eva Aguilar,,,,,,,,,latino,BRO,,generated.photos_v3_0014397,,False,,False,144 lb,2026-06-19,1995-08-29,,6'-04'',2021-06-19,C,,F,,,False
,generated.photos_v3_0004184,,"78 S. Kiowa Boulevard, Lake Havasu City, AZ 86403",BRO,D37846859,,,,,,,,,Samuel Young,,,,,,,,,white,BRO,,generated.photos_v3_0004184,,False,,False,176 lb,2027-07-22,1995-08-26,,6'-05'',2022-07-22,A,,M,,,True
,generated.photos_v3_0074463,,"56 Rancho Sahuarita Boulevard, Sahuarita, AZ 85629",BRO,D86260800,,,,,,,,,Donovan Warren,,,,,,,,,black,BRO,,generated.photos_v3_0074463,,False,,False,203 lb,2027-02-08,1997-05-15,,6'-06'',2022-02-08,C,,M,,,False
,generated.photos_v3_0102318,,"46 Lynch Canyon Drive, Bisbee, AZ 85603",BRO,D89527456,,,,,,,,,Raymond Robinson,,,,,,,,,white,BRO,,generated.photos_v3_0102318,,False,,False,106 lb,2026-10-08,1990-05-04,,5'-01'',2021-10-08,D,,M,,,False
,generated.photos_v3_0047136,,"3633 Miller Road, Buckeye, AZ 85326",GRY,D05790200,,,,,,,,,William Rivers,,,,,,,,,white,BRO,,generated.photos_v3_0047136,,False,,False,233 lb,2027-07-05,1963-11-18,,6'-09'',2022-07-05,D,,M,,,False
,generated.photos_v3_0058994,,"2029 Warren Road, Bisbee, AZ 85603",BLK,D71943236,,,,,,,,,Manuel Medina,,,,,,,,,latino,BRO,,generated.photos_v3_0058994,,False,,False,128 lb,2025-10-07,2002-09-02,,5'-01'',2020-10-07,D,,M,,,False
,generated.photos_v3_0042927,,"3272 Avenida Cochise, Sierra Vista, AZ 85635",BRO,D37926277,,,,,,,,,Mei Hasegawa,,,,,,,,,asian,BRO,,generated.photos_v3_0042927,,False,,False,198 lb,2027-07-01,1997-06-28,,5'-04'',2022-07-01,C,,F,,,False
,generated.photos_v3_0069564_0461624_0876017,,"4960 Beeline Highway, Payson, AZ 85541",BLK,D43659780,,,,,,,,,Jamal Rogers,,,,,,,,,black,BRO,,generated.photos_v3_0069564_0461624_0876017,,False,,False,156 lb,2026-08-22,1999-03-22,,7'-04'',2021-08-22,D,,M,,,True
,generated.photos_v3_0004219,,"2701 Clearwater Drive, Bullhead City, AZ 86442",BRO,D90639415,,,,,,,,,Hiroko Bai,,,,,,,,,asian,BRO,,generated.photos_v3_0004219,,False,,False,181 lb,2029-11-10,1999-01-06,,6'-07'',2024-11-10,B,,F,,,True
,generated.photos_v3_0016621,,"575 Rancho Vistoso Boulevard, Oro Valley, AZ 85737",BLK,D92505580,,,,,,,,,Kesha Brown,,,,,,,,,black,BRO,,generated.photos_v3_0016621,,False,,False,128 lb,2025-03-09,2003-07-14,,6'-03'',2020-03-09,A,,F,,,False
